x,Strongly disagree,Disagree,Neither agree or disagree,Agree,Strongly agree
66.48241206030151,0.090843772656577,0.10292754713997226,0.15685586845408878,0.28122660665435956,0.3681462050950024
66.81909547738694,0.09090162657090906,0.10296685735602634,0.15688981616285924,0.28122882149237066,0.3680128784178347
67.15577889447236,0.09095950781584505,0.10300616993143796,0.15692375195794178,0.281231002656315,0.3678795676384602
67.4924623115578,0.09101741639705047,0.10304548485744947,0.15695767582842973,0.2812331501454096,0.3677462727716607
67.82914572864323,0.0910753523201871,0.10308480212529858,0.15699158776341854,0.281235263958883,0.3676129938322128
68.16582914572865,0.09113331559091226,0.10312412172621893,0.15702548775200575,0.28123734409597656,0.3674797308348865
68.50251256281408,0.0911913062148792,0.10316344365143987,0.157059375783291,0.28123939055594305,0.3673464837944469
68.8391959798995,0.09124932419773707,0.10320276789218663,0.15709325184637574,0.2812414033380479,0.36721325272565264
69.17587939698493,0.09130736954513069,0.10324209443968035,0.1571271159303636,0.2812433824415683,0.36708003764325703
69.51256281407035,0.09136544226270077,0.10328142328513767,0.15716096802436047,0.2812453278657936,0.3669468385620075
69.84924623115577,0.0914235423560838,0.10332075441977157,0.15719480811747383,0.28124723961002523,0.3668136554966456
70.1859296482412,0.09148166983091216,0.10336008783479012,0.15722863619881372,0.28124911767357685,0.36668048846190715
70.52261306532664,0.09153982469281402,0.10339942352139758,0.1572624522574922,0.2812509620557739,0.3665473374725223
70.85929648241206,0.09159800694741316,0.10343876147079445,0.15729625628262278,0.2812527727559542,0.36641420254321544
71.19597989949749,0.09165621660032947,0.10347810167417604,0.15733004826332225,0.28125454977346753,0.3662810836887047
71.53266331658293,0.09171445365717823,0.1035174441227345,0.15736382818870825,0.28125629310767597,0.36614798092370304
71.86934673366835,0.0917727181235708,0.10355678880765729,0.15739759604790138,0.2812580027579532,0.36601489426291733
72.20603015075378,0.09183101000511429,0.1035961357201276,0.15743135183002405,0.28125967872368557,0.3658818237210485
72.5427135678392,0.0918893293074115,0.10363548485132484,0.15746509552420057,0.2812613210042712,0.3657487693127919
72.87939698492463,0.09194767603606113,0.10367483619242396,0.1574988271195577,0.28126292959912036,0.36561573105283685
73.21608040201005,0.09200605019665742,0.10371418973459579,0.1575325466052243,0.2812645045076554,0.3654827089558671
73.55276381909547,0.09206445179479061,0.103753545469007,0.15756625397033125,0.2812660457293108,0.36534970303656034
73.8894472361809,0.09212288083604658,0.10379290338682018,0.15759994920401155,0.2812675532635331,0.3652167133095886
74.22613065326632,0.09218133732600703,0.10383226347919383,0.15763363229540023,0.2812690271097811,0.36508373978961783
74.56281407035176,0.09223982127024927,0.10387162573728209,0.15766730323363487,0.28127046726752525,0.3649507824913085
74.89949748743719,0.0922983326743465,0.10391099015223498,0.15770096200785488,0.2812718737362487,0.36481784142931495
75.23618090452261,0.09235687154386774,0.10395035671519853,0.15773460860720184,0.28127324651544616,0.3646849166182857
75.57286432160805,0.09241543788437734,0.1039897254173146,0.15776824302081965,0.2812745856046249,0.3645520080728635
75.90954773869348,0.09247403170143603,0.10402909624972062,0.15780186523785428,0.2812758910033038,0.36441911580768527
76.2462311557789,0.09253265300059971,0.10406846920355034,0.15783547524745378,0.28127716271101433,0.36428623983738184
76.58291457286433,0.09259130178742031,0.10410784426993291,0.15786907303876868,0.2812784007272997,0.3641533801765784
76.91959798994975,0.09264997806744535,0.10414722143999378,0.15790265860095126,0.2812796050517153,0.3640205368398943
77.25628140703517,0.09270868184621811,0.10418660070485392,0.15793623192315653,0.2812807756838287,0.36388770984194274
77.5929648241206,0.09276741312927744,0.1042259820556305,0.15796979299454134,0.28128191262321955,0.36375489919733117
77.92964824120602,0.09282617192215842,0.10426536548343601,0.15800334180426467,0.2812830158694795,0.3636221049206614
78.26633165829146,0.09288495823039106,0.10430475097937958,0.1580368783414881,0.28128408542221245,0.3634893270265288
78.60301507537689,0.09294377205950172,0.10434413853456564,0.15807040259537497,0.28128512128103444,0.3633565655295232
78.93969849246231,0.09300261341501209,0.10438352814009466,0.15810391455509137,0.281286123445573,0.36322382044422885
79.27638190954775,0.09306148230243982,0.10442291978706297,0.1581374142098051,0.28128709191546886,0.36309109178522325
79.61306532663318,0.093120378727298,0.10446231346656304,0.1581709015486864,0.2812880266903738,0.36295837956707877
79.9497487437186,0.09317930269509545,0.10450170916968293,0.1582043765609079,0.2812889277699523,0.3628256838043614
80.28643216080403,0.09323825421133697,0.10454110688750662,0.15823783923564433,0.28128979515388064,0.36269300451163144
80.62311557788945,0.09329723328152256,0.10458050661111412,0.1582712895620727,0.2812906288418475,0.3625603417034431
80.95979899497488,0.09335623991114828,0.1046199083315813,0.1583047275293722,0.2812914288335535,0.3624276953943447
81.2964824120603,0.09341527410570566,0.10465931203998002,0.15833815312672428,0.28129219512871123,0.3622950655988788
81.63316582914572,0.09347433587068199,0.10469871772737782,0.15837156634331284,0.2812929277270456,0.36216245233158173
81.96984924623115,0.09353342521156016,0.10473812538483823,0.15840496716832408,0.28129362662829344,0.3620298556069841
82.30653266331659,0.09359254213381879,0.10477753500342074,0.1584383555909462,0.2812942918322039,0.36189727543961037
82.64321608040201,0.09365168664293205,0.10481694657418089,0.15847173160036987,0.2812949233385379,0.3617647118439793
82.97989949748744,0.09371085874436996,0.10485636008816979,0.15850509518578798,0.2812955211470688,0.3616321648346035
83.31658291457286,0.09377005844359776,0.10489577553643498,0.15853844633639586,0.2812960852575819,0.36149963442598954
83.6532663316583,0.09382928574607702,0.10493519291001918,0.15857178504139102,0.28129661566987446,0.3613671206326383
83.98994974874373,0.09388854065726421,0.10497461219996179,0.1586051112899733,0.28129711238375626,0.36123462346904445
84.32663316582915,0.09394782318261186,0.1050140333972977,0.1586384250713449,0.28129757539904876,0.3611021429496968
84.66331658291458,0.09400713332756805,0.10505345649305797,0.15867172637471022,0.2812980047155856,0.3609696790890782
85.0,0.09406647109757654,0.10509288147826928,0.15870501518927616,0.28129840033321296,0.36083723190166506
